VOC,Temperature,Humidity,VQI,Remaining_Days
0.0107,26.6,75.0,90.96253838280452,7.0
0.0116,26.8,75.0,92.0090071647902,7.3
0.0116,26.7,75.0,91.4090071647902,7.1
0.0125,26.7,75.0,91.25547594677586,7.0
0.0125,26.7,75.0,91.25547594677586,7.0
0.0125,26.6,76.0,89.82214261344254,6.7
0.0125,26.7,76.0,90.42214261344252,6.8
0.0125,26.6,75.0,90.65547594677588,6.9
0.0116,26.7,75.0,91.4090071647902,7.1
0.0125,26.7,75.0,91.25547594677586,7.0
0.0125,26.4,76.0,88.6221426134425,6.3
0.0099,26.7,76.0,90.86567724326169,6.9
0.0125,26.6,75.0,90.65547594677588,6.9
0.0107,26.6,75.0,90.96253838280452,7.0
0.0116,26.6,76.0,89.97567383145686,6.7
0.0125,26.4,76.0,88.6221426134425,6.3
0.0125,26.6,76.0,89.82214261344254,6.7
0.0125,26.6,76.0,89.82214261344254,6.7
0.0107,26.6,76.0,90.12920504947118,6.7
0.0125,26.6,76.0,89.82214261344254,6.7
0.0125,26.5,76.0,89.22214261344253,6.5
0.0125,26.5,76.0,89.22214261344253,6.5
0.0125,26.5,76.0,89.22214261344253,6.5
0.0125,26.5,76.0,89.22214261344253,6.5
0.0116,26.3,76.0,88.17567383145686,6.2
0.0107,26.4,76.0,88.92920504947116,6.4
0.0107,26.5,76.0,89.52920504947119,6.6
0.0107,26.5,76.0,89.52920504947119,6.6
0.0116,26.4,76.0,88.77567383145684,6.4
0.0107,26.4,76.0,88.92920504947116,6.4
0.0107,26.5,76.0,89.52920504947119,6.6
0.0116,26.2,76.0,87.57567383145684,6.1
0.0099,26.4,76.0,89.06567724326167,6.5
0.0107,26.2,76.0,87.72920504947118,6.1
0.0116,26.2,76.0,87.57567383145684,6.1
0.0099,26.3,76.0,88.4656772432617,6.3
0.0116,26.3,76.0,88.17567383145686,6.2
0.0107,26.4,76.0,88.92920504947116,6.4
0.0099,26.3,76.0,88.4656772432617,6.3
0.0107,26.3,76.0,88.32920504947118,6.3
0.0107,26.3,76.0,88.32920504947118,6.3
0.0099,26.3,76.0,88.4656772432617,6.3
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.3,76.0,88.32920504947118,6.3
0.0107,26.3,76.0,88.32920504947118,6.3
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.3,76.0,88.32920504947118,6.3
0.0092,26.3,76.0,88.58509041282841,6.3
0.0099,26.4,76.0,89.06567724326167,6.5
0.0099,26.3,76.0,88.4656772432617,6.3
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.3,76.0,88.32920504947118,6.3
0.0107,26.3,76.0,88.32920504947118,6.3
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.2,76.0,87.72920504947118,6.1
0.0092,26.2,76.0,87.9850904128284,6.2
0.0107,26.4,76.0,88.92920504947116,6.4
0.0107,26.2,76.0,87.72920504947118,6.1
0.0092,26.2,76.0,87.9850904128284,6.2
0.0107,26.1,76.0,87.1292050494712,6.0
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.3,76.0,88.32920504947118,6.3
0.0099,26.2,76.0,87.86567724326169,6.2
0.0092,26.3,76.0,88.58509041282841,6.3
0.0099,26.2,76.0,87.86567724326169,6.2
0.0099,26.2,76.0,87.86567724326169,6.2
0.0107,26.2,76.0,87.72920504947118,6.1
0.0107,26.2,76.0,87.72920504947118,6.1
0.0099,26.2,76.0,87.86567724326169,6.2
0.0092,26.2,76.0,87.9850904128284,6.2
0.0099,26.3,76.0,88.4656772432617,6.3
0.0099,26.2,76.0,87.86567724326169,6.2
0.0107,26.2,76.0,87.72920504947118,6.1
0.0099,26.3,76.0,88.4656772432617,6.3
0.0099,26.3,76.0,88.4656772432617,6.3
0.0099,26.3,76.0,88.4656772432617,6.3
0.0078,26.3,75.0,89.65725008529515,6.6
0.0092,26.3,75.0,89.41842374616174,6.5
0.0085,26.3,75.0,89.53783691572843,6.6
0.0099,26.3,75.0,89.29901057659504,6.5
0.0092,26.3,75.0,89.41842374616174,6.5
0.0092,26.3,75.0,89.41842374616174,6.5
0.0125,26.4,75.0,89.45547594677585,6.6
0.0107,26.3,75.0,89.16253838280453,6.5
0.0116,26.3,76.0,88.17567383145686,6.2
0.0116,26.3,75.0,89.00900716479019,6.4
0.0099,26.5,79.0,87.1656772432617,6.0
0.0144,26.8,74.0,92.36468781985673,7.4
0.0125,26.7,73.0,92.92214261344252,7.5
0.0116,27.0,72.0,95.70900716479018,8.4
0.0116,26.9,70.0,95.1090071647902,8.2
0.0116,27.0,70.0,95.70900716479018,8.4
0.0116,27.0,70.0,95.70900716479018,8.4
0.0116,27.1,69.0,95.47567383145686,8.3
0.0116,27.1,68.0,94.64234049812352,8.1
0.0116,27.5,69.0,96.67567383145683,8.8
0.0116,27.5,69.0,96.67567383145683,8.8
0.0116,27.5,68.0,95.8423404981235,8.5
0.0116,27.6,67.0,94.40900716479015,8.0
0.0116,27.6,67.0,94.40900716479015,8.0
0.0116,27.6,67.0,94.40900716479015,8.0
0.0099,27.6,68.0,95.53234390992831,8.4
0.0116,27.9,66.0,91.77567383145686,7.2
0.0125,27.9,65.0,90.78880928010918,6.9
0.0125,27.9,64.0,89.95547594677585,6.7
0.0125,28.0,66.0,91.0221426134425,7.0
0.0125,28.1,64.0,88.75547594677582,6.4
0.0107,28.0,64.0,89.66253838280448,6.6
0.0092,28.2,65.0,89.55175707949505,6.6
0.0125,28.1,63.0,87.92214261344249,6.2
0.0107,28.1,64.0,89.06253838280449,6.5
0.0125,28.1,64.0,88.75547594677582,6.4
0.0125,28.0,63.0,88.52214261344251,6.3
0.0125,27.9,63.0,89.1221426134425,6.5
0.0116,28.0,65.0,90.34234049812348,6.8
0.0116,28.0,62.0,87.84234049812349,6.1
0.0125,28.2,63.0,87.32214261344251,6.0
0.0116,28.3,62.0,86.0423404981235,5.7
0.0125,28.2,62.0,86.48880928010918,5.8
0.0116,28.0,62.0,87.84234049812349,6.1
0.0144,28.1,63.0,87.59802115319002,6.1
0.0154,28.1,63.0,87.42743091095188,6.0
0.0154,27.9,62.0,87.79409757761856,6.1
0.0144,28.2,63.0,86.99802115319002,5.9
0.0144,28.0,64.0,89.03135448652336,6.4
0.0144,27.9,64.0,89.63135448652338,6.6
0.0144,27.8,64.0,90.23135448652336,6.8
0.0144,28.0,65.0,89.8646878198567,6.7
0.0165,28.1,64.0,88.07311497782324,6.2
0.0165,28.1,65.0,88.90644831115658,6.4
0.0165,28.1,65.0,88.90644831115658,6.4
0.0154,28.2,65.0,88.49409757761856,6.3
0.0176,28.3,65.0,87.51879904469463,6.1
0.0165,28.2,65.0,88.3064483111566,6.3
0.0165,28.2,65.0,88.3064483111566,6.3
0.0176,28.3,65.0,87.51879904469463,6.1
0.0176,28.3,63.0,85.85213237802796,5.7
0.0176,28.5,63.0,84.65213237802797,5.4
0.0176,28.4,63.0,85.25213237802798,5.5
0.0176,28.2,63.0,86.45213237802798,5.8
0.0176,28.3,63.0,85.85213237802796,5.7
0.0176,28.3,63.0,85.85213237802796,5.7
0.0176,28.3,63.0,85.85213237802796,5.7
0.0176,28.3,64.0,86.68546571136129,5.9
0.0154,28.3,64.0,87.06076424428521,6.0
0.0187,28.4,64.0,85.89781644489935,5.7
0.02,28.2,63.0,86.04271579665644,5.7
0.0187,28.5,63.0,84.46448311156603,5.4
0.0154,28.5,63.0,85.02743091095188,5.5
0.0187,28.4,62.0,84.23114977823269,5.3
0.0187,28.5,62.0,83.63114977823268,5.2
0.0187,28.5,62.0,83.63114977823268,5.2
0.0154,28.5,61.0,83.36076424428522,5.1
0.0125,28.3,62.0,85.88880928010917,5.7
0.0125,28.4,61.0,84.45547594677585,5.4
0.0125,28.5,61.0,83.85547594677584,5.2
0.0125,28.0,63.0,88.52214261344251,6.3
0.0125,28.3,63.0,86.72214261344251,5.9
0.0125,28.0,62.0,87.68880928010917,6.1
0.0125,27.9,62.0,88.28880928010918,6.3
0.0107,27.8,62.0,89.19587171613783,6.5
0.0125,27.6,64.0,91.75547594677582,7.2
0.0107,27.5,65.0,93.49587171613784,7.7
0.0134,27.4,66.0,94.46861139542818,8.0
0.0125,27.3,66.0,94.02214261344253,7.9
0.0125,27.3,66.0,94.02214261344253,7.9
0.0125,27.2,67.0,94.25547594677586,7.9
0.0125,27.2,68.0,95.0888092801092,8.2
0.0125,27.1,68.0,94.4888092801092,8.0
0.0125,27.1,68.0,94.4888092801092,8.0
0.0125,27.0,68.0,93.8888092801092,7.8
0.0125,27.0,68.0,93.8888092801092,7.8
0.0125,27.0,69.0,94.72214261344251,8.1
0.0134,26.9,69.0,93.96861139542818,7.9
0.0125,26.9,69.0,94.12214261344252,7.9
0.0125,27.0,69.0,94.72214261344251,8.1
0.0125,26.9,70.0,94.95547594677583,8.2
0.0099,26.7,71.0,95.03234390992834,8.2
0.0107,26.8,71.0,95.49587171613784,8.4
0.0335,26.8,71.0,91.60641419310818,7.1
0.0301,26.8,71.0,92.18642101671786,7.3
0.0301,26.8,71.0,92.18642101671786,7.3
0.0285,26.8,71.0,92.4593654042989,7.4
0.0254,26.8,71.0,92.98819515523714,7.6
0.0165,26.8,71.0,94.50644831115662,8.0
0.0165,26.8,71.0,94.50644831115662,8.0
0.0226,26.8,71.0,93.46584783350391,7.7
0.0226,26.8,71.0,93.46584783350391,7.7
0.0226,26.8,71.0,93.46584783350391,7.7
0.0226,26.8,71.0,93.46584783350391,7.7
0.0134,26.8,71.0,95.03527806209486,8.2
0.0144,26.8,71.0,94.86468781985673,8.1
0.02,26.8,71.0,93.9093824633231,7.8
0.0254,26.8,71.0,92.98819515523714,7.6
0.0254,26.8,71.0,92.98819515523714,7.6
0.0254,26.8,71.0,92.98819515523714,7.6
0.0176,26.8,71.0,94.31879904469464,8.0
0.02,26.8,71.0,93.9093824633231,7.8
0.0165,26.8,71.0,94.50644831115662,8.0
0.0301,26.8,71.0,92.18642101671786,7.3
0.0269,26.8,71.0,92.73230979187991,7.5
0.0092,26.8,71.0,95.75175707949506,8.4
0.02,26.8,71.0,93.9093824633231,7.8
0.0372,26.8,71.0,90.97523029682704,7.0
0.0254,26.8,71.0,92.98819515523714,7.6
0.0354,26.8,71.0,91.28229273285568,7.1
0.05,26.8,71.0,88.79167519617879,6.4
0.07,24.5,68.0,69.07987035141592,2.9
0.07,24.5,68.0,69.07987035141592,2.9
0.07,24.52,67.94,69.1498703514159,2.9
0.07,24.55,67.89,69.28820368474925,2.9
0.07,24.57,67.83,69.35820368474924,2.9
0.07,24.59,67.78,69.43653701808257,2.9
0.07,24.61,67.72,69.50653701808257,3.0
0.071,24.64,67.67,69.47428010917777,2.9
0.071,24.66,67.61,69.54428010917778,3.0
0.071,24.68,67.56,69.6226134425111,3.0
0.071,24.71,67.5,69.75261344251112,3.0
0.071,24.73,67.45,69.83094677584444,3.0
0.071,24.75,67.39,69.90094677584445,3.0
0.071,24.78,67.34,70.03928010917777,3.0
0.071,24.8,67.28,70.10928010917777,3.0
0.071,24.82,67.23,70.18761344251111,3.0
0.071,24.84,67.17,70.2576134425111,3.0
0.071,24.87,67.12,70.39594677584444,3.1
0.072,24.89,67.06,70.2953565336063,3.0
0.072,24.91,67.01,70.37368986693963,3.1
0.072,24.94,66.95,70.50368986693964,3.1
0.072,24.96,66.9,70.58202320027297,3.1
0.072,24.98,66.84,70.65202320027295,3.1
0.072,25.0,66.79,70.73035653360628,3.1
0.072,25.03,66.73,70.86035653360629,3.1
0.072,25.05,66.68,70.93868986693963,3.1
0.072,25.07,66.62,71.00868986693963,3.1
0.072,25.1,66.57,71.14702320027295,3.2
0.072,25.12,66.51,71.21702320027296,3.2
0.073,25.14,66.46,71.12476629136815,3.2
0.073,25.17,66.4,71.25476629136817,3.2
0.073,25.19,66.35,71.33309962470148,3.2
0.073,25.21,66.29,71.4030996247015,3.2
0.073,25.23,66.24,71.4814329580348,3.2
0.073,25.26,66.18,71.61143295803483,3.2
0.073,25.28,66.13,71.68976629136814,3.2
0.073,25.3,66.07,71.75976629136814,3.2
0.073,25.33,66.02,71.89809962470146,3.2
0.073,25.35,65.96,71.96809962470148,3.3
0.073,25.37,65.91,72.04643295803481,3.3
0.074,25.39,65.85,71.94584271579667,3.3
0.074,25.42,65.8,72.08417604913001,3.3
0.074,25.44,65.74,72.15417604913,3.3
0.074,25.46,65.69,72.23250938246333,3.3
0.074,25.49,65.63,72.36250938246333,3.3
0.074,25.51,65.58,72.44084271579668,3.3
0.074,25.53,65.52,72.51084271579667,3.3
0.074,25.56,65.47,72.64917604912999,3.3
0.074,25.58,65.41,72.71917604912998,3.4
0.074,25.6,65.36,72.79750938246335,3.4
0.074,25.62,65.3,72.86750938246334,3.4
0.075,25.65,65.25,72.83525247355851,3.4
0.075,25.67,65.19,72.90525247355852,3.4
0.075,25.69,65.14,72.98358580689185,3.4
0.075,25.72,65.08,73.11358580689185,3.4
0.075,25.74,65.03,73.19191914022518,3.4
0.075,25.76,64.97,73.26191914022519,3.4
0.075,25.78,64.92,73.34025247355854,3.4
0.075,25.81,64.86,73.47025247355852,3.5
0.075,25.83,64.81,73.54858580689185,3.5
0.075,25.85,64.75,73.61858580689187,3.5
0.076,25.88,64.7,73.58632889798704,3.5
0.076,25.9,64.64,73.65632889798704,3.5
0.076,25.92,64.59,73.73466223132039,3.5
0.076,25.94,64.53,73.80466223132038,3.5
0.076,25.97,64.48,73.94299556465371,3.5
0.076,25.99,64.42,74.0129955646537,3.5
0.076,26.01,64.37,74.09132889798705,3.5
0.076,26.04,64.31,74.22132889798705,3.6
0.076,26.06,64.26,74.29966223132037,3.6
0.076,26.08,64.2,74.36966223132038,3.6
0.076,26.11,64.15,74.50799556465371,3.6
0.077,26.13,64.09,74.40740532241557,3.6
0.077,26.15,64.04,74.48573865574889,3.6
0.077,26.17,63.98,74.55573865574891,3.6
0.077,26.2,63.93,74.69407198908223,3.6
0.077,26.22,63.87,74.76407198908221,3.6
0.077,26.24,63.82,74.84240532241556,3.7
0.077,26.27,63.76,74.97240532241555,3.7
0.077,26.29,63.71,75.05073865574889,3.7
0.077,26.31,63.65,75.12073865574888,3.7
0.077,26.33,63.6,75.19907198908221,3.7
0.077,26.36,63.54,75.32907198908222,3.7
0.078,26.38,63.49,75.23681508017742,3.7
0.078,26.4,63.43,75.30681508017742,3.7
0.078,26.43,63.38,75.44514841351075,3.7
0.078,26.45,63.32,75.51514841351076,3.8
0.078,26.47,63.27,75.59348174684408,3.8
0.078,26.5,63.21,75.72348174684409,3.8
0.078,26.52,63.16,75.80181508017742,3.8
0.078,26.54,63.1,75.87181508017741,3.8
0.078,26.56,63.05,75.95014841351076,3.8
0.078,26.59,62.99,76.08014841351076,3.8
0.078,26.61,62.94,76.15848174684409,3.9
0.079,26.63,62.88,76.05789150460595,3.8
0.079,26.66,62.83,76.19622483793928,3.9
0.079,26.68,62.77,76.26622483793928,3.9
0.079,26.7,62.72,76.34455817127261,3.9
0.079,26.72,62.66,76.41455817127259,3.9
0.079,26.75,62.61,76.55289150460594,3.9
0.079,26.77,62.55,76.62289150460595,3.9
0.079,26.79,62.5,76.70122483793926,3.9
0.079,26.82,62.44,76.83122483793929,4.0
0.079,26.84,62.39,76.90955817127261,4.0
0.079,26.86,62.33,76.9795581712726,4.0
0.08,26.89,62.28,76.9473012623678,4.0
0.08,26.91,62.22,77.01730126236781,4.0
0.08,26.93,62.17,77.09563459570113,4.0
0.08,26.95,62.11,77.16563459570112,4.0
0.08,26.98,62.06,77.30396792903448,4.0
0.08,27.0,62.0,77.37396792903446,4.0
0.08,25.0,65.0,67.87396792903446,2.8
0.081,25.06,64.86,67.94671102012964,2.8
0.082,25.12,64.73,68.02778744455819,2.8
0.083,25.18,64.59,68.10053053565338,2.8
0.084,25.25,64.45,68.23327362674856,2.8
0.085,25.31,64.32,68.31435005117706,2.8
0.086,25.37,64.18,68.38709314227229,2.8
0.087,25.43,64.04,68.45983623336745,2.8
0.088,25.49,63.9,68.53257932446265,2.8
0.088,25.55,63.77,68.78424599112932,2.9
0.088,25.62,63.63,69.08757932446265,2.9
0.088,25.68,63.49,69.33091265779598,2.9
0.088,25.74,63.36,69.58257932446263,3.0
0.088,25.8,63.22,69.82591265779598,3.0
0.088,25.86,63.08,70.06924599112932,3.0
0.088,25.92,62.95,70.320912657796,3.1
0.088,25.99,62.81,70.62424599112931,3.1
0.088,26.05,62.67,70.86757932446265,3.1
0.088,26.11,62.53,71.11091265779599,3.1
0.088,26.17,62.4,71.36257932446264,3.2
0.088,26.23,62.26,71.60591265779598,3.2
0.088,26.29,62.12,71.84924599112931,3.2
0.101,26.36,61.99,69.9432395087001,3.0
0.102,26.42,61.85,70.01598259979531,3.0
0.102,26.48,61.71,70.25931593312865,3.0
0.102,26.54,61.58,70.51098259979528,3.1
0.102,26.6,61.44,70.75431593312864,3.1
0.102,26.66,61.3,70.99764926646198,3.1
0.102,26.73,61.16,71.3009825997953,3.2
0.102,26.79,61.03,71.55264926646197,3.2
0.102,26.85,60.89,71.79598259979531,3.2
0.102,26.91,60.75,72.03931593312865,3.3
0.102,26.97,60.62,72.2909825997953,3.3
0.102,27.03,60.48,72.53431593312864,3.3
0.102,27.1,60.34,72.837649266462,3.4
0.114,27.16,60.21,71.0422330262709,3.1
0.115,27.22,60.07,71.1149761173661,3.1
0.115,27.28,59.93,71.35830945069944,3.2
0.116,27.34,59.79,71.43105254179461,3.2
0.117,27.4,59.66,71.51212896622312,3.2
0.117,27.47,59.52,70.97546229955647,3.1
0.117,27.53,59.38,70.4987956328898,3.1
0.117,27.59,59.25,70.03046229955645,3.0
0.117,27.65,59.11,69.5537956328898,3.0
0.117,27.71,58.97,69.07712896622311,2.9
0.117,27.77,58.84,68.6087956328898,2.8
0.117,27.84,58.7,68.07212896622313,2.8
0.117,27.9,58.56,67.59546229955647,2.7
0.117,27.96,58.42,67.1187956328898,2.7
0.127,28.02,58.29,64.94455987717501,2.5
0.128,28.08,58.15,64.29730296827022,2.4
0.128,28.14,58.01,63.82063630160353,2.4
0.128,28.21,57.88,63.2923029682702,2.3
0.128,28.27,57.74,62.81563630160354,2.3
0.128,28.33,57.6,62.33896963493688,2.2
0.128,28.39,57.47,61.87063630160354,2.2
0.128,28.45,57.33,61.39396963493687,2.1
0.128,28.51,57.19,60.91730296827019,2.1
0.136,28.58,57.05,59.0159143636984,1.9
0.136,28.64,56.92,58.547581030365045,1.9
0.136,28.7,56.78,58.07091436369839,1.9
0.136,28.76,56.64,57.59424769703171,1.8
0.136,28.82,56.51,57.12591436369839,1.8
0.136,28.88,56.37,56.649247697031726,1.8
0.141,28.95,56.23,55.259629819174336,1.7
0.142,29.01,56.1,54.62070624360285,1.6
0.142,29.07,55.96,54.14403957693619,1.6
0.142,29.13,55.82,53.66737291026953,1.6
0.142,29.19,55.68,53.19070624360285,1.5
0.146,29.25,55.55,52.04001194131694,1.5
0.146,29.32,55.41,51.50334527465027,1.4
0.146,29.38,55.27,51.02667860798362,1.4
0.148,29.44,55.14,50.21716479017398,1.4
0.148,29.5,55.0,49.74049812350733,0.0
